customer_id,age,gender,country,tenure_months,monthly_charges,total_charges,contract_type,payment_method,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,num_service_calls,days_since_last_interaction,churn
CUST_004357,48,Female,USA,19,81.93,1544.38,Month-to-month,Mailed check,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,0,8,Yes
CUST_004358,40,Other,USA,2,64.61,169.77,Two year,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,3,36,Yes
CUST_004359,53,Other,USA,1,61.58,0.0,Two year,Credit card,No,No,No,No,Yes,No,Yes,No,No,2,35,Yes
CUST_004360,55,Female,UK,53,72.92,3943.57,One year,Electronic check,Yes,No,Fiber optic,No,No,No internet service,No,No,No,3,27,Yes
CUST_004361,49,Male,France,16,74.55,1297.6,Month-to-month,Mailed check,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,1,8,Yes
CUST_004362,32,Female,Canada,52,96.53,4993.15,One year,Mailed check,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4,2,Yes
CUST_004363,49,Female,USA,8,64.48,607.64,Month-to-month,Credit card,Yes,No,No,No,Yes,No,No,No internet service,No,0,7,Yes
CUST_004364,62,Other,Germany,7,76.07,338.3,One year,Credit card,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,2,30,Yes
CUST_004365,36,Male,France,10,82.95,593.72,Month-to-month,Electronic check,Yes,Yes,No,No,No,No,Yes,Yes,No,3,10,Yes
CUST_004366,76,Female,USA,24,83.39,2084.74,Month-to-month,Electronic check,Yes,No,DSL,No,No,Yes,No,No,No,1,55,Yes
CUST_004367,37,Male,UK,16,101.24,1577.7,Month-to-month,Bank transfer,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,2,28,Yes
CUST_004368,45,Male,UK,51,64.69,3519.31,Month-to-month,Mailed check,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No,2,1,Yes
CUST_004369,34,Female,USA,1,50.85,41.57,One year,Electronic check,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No internet service,1,2,Yes
CUST_004370,48,Male,USA,24,56.05,1245.19,Two year,Credit card,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,2,9,No
CUST_004371,18,Other,USA,8,81.02,816.83,Two year,Electronic check,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,0,25,Yes
CUST_004372,36,Other,Germany,3,62.3,252.47,Two year,Credit card,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,4,82,Yes
CUST_004373,28,Other,USA,14,118.75,1817.38,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,3,3,Yes
CUST_004374,47,Other,USA,14,65.31,855.75,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,2,53,Yes
CUST_004375,59,Male,USA,2,41.13,118.7,Month-to-month,Electronic check,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,6,25,Yes
CUST_004376,54,Other,USA,4,73.07,204.71,Two year,Mailed check,Yes,Yes,No,No internet service,No internet service,No,No internet service,No,No,0,13,Yes
CUST_004377,18,Female,USA,10,103.47,860.12,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,2,30,Yes
CUST_004378,75,Other,Canada,10,44.61,520.3,Month-to-month,Bank transfer,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,1,46,Yes
CUST_004379,49,Female,USA,7,43.88,261.51,Month-to-month,Mailed check,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,2,13,Yes
CUST_004380,33,Female,Germany,3,60.33,81.41,Two year,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,1,75,Yes
CUST_004381,47,Other,USA,1,48.85,0.0,Two year,Credit card,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,2,24,Yes
CUST_004382,47,Other,Germany,70,31.24,2205.39,Month-to-month,Credit card,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,Yes,0,5,Yes
CUST_004383,34,Male,Germany,57,26.48,1515.74,Two year,Bank transfer,Yes,No phone service,No,Yes,No,Yes,No,No,No,0,23,No
CUST_004384,47,Female,USA,13,70.81,872.19,Month-to-month,Credit card,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,1,43,Yes
CUST_004385,35,Other,France,72,82.88,5899.66,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,2,26,Yes
CUST_004386,38,Male,UK,22,47.47,1120.97,One year,Electronic check,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,1,26,Yes
CUST_004387,34,Other,France,1,63.24,0.0,Month-to-month,Electronic check,Yes,No,No,No,No internet service,Yes,No,Yes,Yes,0,0,Yes
CUST_004388,23,Other,UK,2,69.62,202.35,Month-to-month,Credit card,No,Yes,DSL,No,No,No,Yes,No,No,1,18,Yes
CUST_004389,47,Other,Australia,49,37.37,1877.61,Two year,Mailed check,Yes,No,Fiber optic,No,No,Yes,No,No,No,0,13,Yes
CUST_004390,53,Female,France,19,86.47,1519.92,One year,Electronic check,Yes,No,No,No internet service,No,No internet service,No,No,Yes,3,1,Yes
CUST_004391,52,Other,Australia,37,70.3,2407.58,Two year,Mailed check,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,34,Yes
CUST_004392,57,Male,UK,45,78.11,3573.89,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,0,6,Yes
CUST_004393,49,Other,UK,11,82.0,784.61,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,3,12,Yes
CUST_004394,37,Other,France,1,118.75,276.09,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No,No,No internet service,No,No,1,25,Yes
CUST_004395,57,Male,Canada,4,39.39,369.35,Two year,Electronic check,No,No,DSL,No,No,Yes,No,No,No internet service,2,17,Yes
CUST_004396,24,Male,Australia,1,42.68,85.36,Month-to-month,Electronic check,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No internet service,0,36,Yes
CUST_004397,31,Female,USA,4,107.07,418.15,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,1,55,Yes
CUST_004398,30,Female,France,10,81.31,791.15,Month-to-month,Bank transfer,Yes,No,No,No,No internet service,No,Yes,No internet service,Yes,1,5,Yes
CUST_004399,61,Female,USA,2,66.73,0.0,Two year,Bank transfer,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1,9,Yes
CUST_004400,59,Female,UK,3,53.05,130.57,Month-to-month,Mailed check,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,2,6,Yes
CUST_004401,52,Male,USA,11,59.2,605.36,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,1,20,Yes
CUST_004402,61,Other,USA,8,59.69,413.89,Month-to-month,Electronic check,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,1,2,Yes
CUST_004403,31,Other,Canada,12,27.63,370.69,Month-to-month,Electronic check,Yes,No,No,No,Yes,No,No,No,Yes,1,40,Yes
CUST_004404,50,Other,USA,11,89.33,995.76,Month-to-month,Credit card,Yes,No,Fiber optic,No,No,No,No,No internet service,No,0,4,Yes
CUST_004405,43,Female,Germany,20,18.25,443.62,Month-to-month,Electronic check,Yes,No,DSL,Yes,No,No,Yes,Yes,No,1,87,Yes
CUST_004406,57,Male,Germany,55,43.77,2363.18,Two year,Mailed check,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,1,55,No
CUST_004407,43,Male,USA,2,54.21,168.67,Month-to-month,Credit card,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,2,104,Yes
CUST_004408,39,Male,USA,2,118.59,237.97,Month-to-month,Mailed check,Yes,Yes,No,No internet service,Yes,No,No,No internet service,No,2,1,Yes
CUST_004409,53,Other,Germany,38,62.48,2433.88,Month-to-month,Electronic check,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,3,6,Yes
CUST_004410,58,Female,USA,14,72.91,1012.99,Two year,Credit card,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,97,Yes
CUST_004411,34,Male,France,29,43.06,1426.62,Month-to-month,Electronic check,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,0,125,Yes
CUST_004412,44,Female,Australia,4,86.72,102.71,Two year,Bank transfer,Yes,No,No,No internet service,Yes,No,No,Yes,No,1,9,Yes
CUST_004413,29,Male,USA,35,118.75,4218.81,Two year,Electronic check,Yes,No,No,No internet service,No,Yes,No,No,No,2,27,Yes
CUST_004414,18,Female,USA,51,77.29,4027.31,Month-to-month,Mailed check,Yes,Yes,DSL,No,Yes,No,Yes,No,No,0,6,Yes
CUST_004415,48,Male,UK,20,56.61,1005.57,Month-to-month,Bank transfer,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,2,67,Yes
CUST_004416,54,Female,France,2,18.25,219.0,One year,Mailed check,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,2,4,Yes
CUST_004417,48,Male,USA,45,82.34,3707.64,One year,Credit card,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,0,34,Yes
CUST_004418,18,Male,USA,31,40.35,1238.42,Two year,Credit card,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,1,10,No
CUST_004419,39,Female,UK,27,46.11,1281.98,Two year,Electronic check,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,1,14,No
CUST_004420,18,Female,Australia,1,88.29,177.04,Month-to-month,Credit card,No,Yes,Fiber optic,Yes,No internet service,No,No,No,No,0,23,Yes
CUST_004421,65,Other,USA,32,53.16,1714.32,One year,Electronic check,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,Yes,1,16,Yes
CUST_004422,28,Female,UK,2,62.65,135.36,Month-to-month,Electronic check,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,Yes,1,22,Yes
CUST_004423,63,Male,Australia,5,83.74,502.51,Month-to-month,Credit card,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,1,34,Yes
CUST_004424,59,Male,Germany,17,47.35,901.81,One year,Mailed check,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,1,10,Yes
CUST_004425,31,Female,France,6,32.78,230.31,Month-to-month,Electronic check,Yes,No,No,No,No,No,No,No,No,1,40,Yes
CUST_004426,28,Other,Germany,21,76.61,1454.0,Month-to-month,Bank transfer,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,1,16,Yes
CUST_004427,50,Female,Australia,18,83.86,1407.6,Month-to-month,Electronic check,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,2,0,Yes
CUST_004428,32,Male,Germany,2,50.56,209.59,Month-to-month,Mailed check,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,1,56,Yes
CUST_004429,46,Male,Canada,21,49.32,1007.95,Two year,Bank transfer,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,4,9,Yes
CUST_004430,37,Other,Germany,51,37.5,1852.52,Month-to-month,Credit card,Yes,Yes,No,No,No,No,No,Yes,Yes,0,59,Yes
CUST_004431,18,Female,France,3,82.84,292.51,One year,Electronic check,Yes,Yes,No,Yes,No,No,No,Yes,No,1,40,Yes
CUST_004432,18,Male,USA,18,112.97,2065.1,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,No,Yes,No,No,2,15,Yes
CUST_004433,48,Male,USA,8,88.29,684.5,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,2,31,Yes
CUST_004434,36,Male,France,12,62.72,827.0,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,1,144,Yes
CUST_004435,36,Female,USA,6,82.91,370.67,Month-to-month,Credit card,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,4,11,Yes
CUST_004436,55,Female,Germany,8,44.2,180.4,Month-to-month,Credit card,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,2,17,Yes
CUST_004437,62,Other,USA,1,74.21,224.47,Two year,Bank transfer,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,1,4,Yes
CUST_004438,40,Male,France,72,37.87,2614.24,Month-to-month,Bank transfer,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,1,61,Yes
CUST_004439,39,Male,USA,19,61.95,1029.41,Month-to-month,Credit card,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,2,24,Yes
CUST_004440,52,Other,France,13,91.89,1161.98,Month-to-month,Electronic check,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No,0,3,Yes
CUST_004441,24,Male,Germany,9,85.3,764.75,Month-to-month,Electronic check,Yes,No,No,No,No internet service,No,Yes,No,No,1,27,Yes
CUST_004442,48,Other,USA,15,79.21,1140.34,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,0,18,Yes
CUST_004443,53,Other,UK,9,75.41,655.82,One year,Credit card,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,3,11,Yes
CUST_004444,55,Male,USA,8,46.6,230.64,Month-to-month,Mailed check,No,Yes,DSL,No internet service,No internet service,No,Yes,Yes,Yes,1,0,Yes
CUST_004445,18,Female,USA,12,68.56,894.12,Month-to-month,Mailed check,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,0,7,No
CUST_004446,33,Female,USA,6,84.58,354.53,One year,Electronic check,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,1,6,Yes
CUST_004447,31,Female,USA,3,58.92,179.01,Month-to-month,Bank transfer,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,0,37,Yes
CUST_004448,46,Female,Australia,16,59.89,981.56,Month-to-month,Credit card,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,2,9,Yes
CUST_004449,52,Male,USA,37,53.24,2034.93,One year,Electronic check,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,2,115,Yes
CUST_004450,67,Other,Germany,3,57.88,196.36,Two year,Bank transfer,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,2,6,Yes
CUST_004451,37,Other,USA,1,45.67,0.0,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,2,67,Yes
CUST_004452,37,Male,Germany,5,65.6,286.89,One year,Credit card,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No,1,13,Yes
CUST_004453,62,Female,USA,72,56.99,4033.11,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,222,Yes
CUST_004454,49,Other,Germany,35,28.14,827.73,One year,Electronic check,Yes,Yes,No,No,No,No internet service,No internet service,Yes,Yes,1,48,Yes
CUST_004455,64,Male,France,18,118.75,2181.06,Two year,Mailed check,Yes,No,No,No,Yes,No,No,Yes,Yes,1,27,Yes
CUST_004456,49,Male,Germany,52,39.06,1955.68,Month-to-month,Electronic check,Yes,No,DSL,No,No,No,No internet service,No,No,1,53,Yes
CUST_004457,27,Female,USA,11,61.63,692.83,Month-to-month,Credit card,Yes,No,No,No internet service,No,No internet service,No,Yes,Yes,2,68,Yes
CUST_004458,25,Male,Germany,72,66.53,4778.99,Month-to-month,Credit card,Yes,Yes,DSL,No,No,Yes,No,No,No,0,180,Yes
CUST_004459,21,Other,USA,7,51.63,247.81,Month-to-month,Mailed check,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,0,5,Yes
CUST_004460,54,Other,USA,5,62.76,193.52,Month-to-month,Electronic check,Yes,Yes,No,Yes,No,No,Yes,Yes,No,0,26,Yes
CUST_004461,62,Male,UK,20,44.54,857.22,One year,Bank transfer,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,2,14,Yes
CUST_004462,72,Other,UK,9,83.18,617.27,Month-to-month,Mailed check,No,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,2,14,Yes
CUST_004463,57,Male,UK,19,64.44,1323.31,Month-to-month,Electronic check,Yes,No,DSL,No,No,Yes,No,No internet service,No,3,30,Yes
CUST_004464,62,Other,France,7,82.96,715.21,One year,Electronic check,Yes,Yes,DSL,No,No,Yes,No internet service,No,No internet service,2,21,Yes
CUST_004465,36,Female,USA,19,101.75,2011.5,One year,Credit card,Yes,No,No,No,Yes,No,No,No,No,2,49,Yes
CUST_004466,27,Other,USA,6,57.97,382.72,Month-to-month,Credit card,Yes,No,No,No,No,Yes,Yes,No,No,1,11,Yes
CUST_004467,57,Female,USA,1,84.34,90.46,One year,Credit card,Yes,Yes,No,No,No,No,Yes,Yes,No internet service,3,22,Yes
CUST_004468,51,Female,Germany,48,103.41,4858.83,Two year,Mailed check,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,Yes,0,101,Yes
CUST_004469,46,Male,Germany,42,61.91,2683.12,Month-to-month,Credit card,Yes,No,No,Yes,No,Yes,Yes,No,No internet service,2,2,Yes
CUST_004470,50,Female,USA,70,82.28,5896.51,Month-to-month,Bank transfer,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,2,9,Yes
CUST_004471,49,Other,France,25,53.37,1300.26,One year,Mailed check,Yes,No phone service,DSL,No,Yes,No,No,No,No,2,3,Yes
CUST_004472,64,Other,UK,22,94.93,2084.83,One year,Credit card,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,1,1,Yes
CUST_004473,64,Female,UK,16,52.51,759.3,Month-to-month,Credit card,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,1,0,Yes
CUST_004474,53,Male,UK,2,82.58,132.03,Month-to-month,Credit card,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,1,13,Yes
CUST_004475,57,Female,Germany,4,89.88,233.76,Two year,Credit card,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,1,56,Yes
CUST_004476,52,Other,Germany,6,35.53,184.23,Two year,Bank transfer,Yes,No,Fiber optic,Yes,No,No,No,No,No,1,8,Yes
CUST_004477,38,Other,USA,44,48.33,2169.89,Two year,Bank transfer,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,1,11,No
CUST_004478,56,Female,USA,3,47.32,174.48,Two year,Credit card,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No,1,58,Yes
CUST_004479,24,Female,USA,51,92.0,4716.98,One year,Mailed check,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,0,4,Yes
CUST_004480,60,Female,Germany,14,35.62,254.5,Two year,Electronic check,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,0,8,Yes
CUST_004481,27,Other,Canada,25,73.14,1833.36,One year,Credit card,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,No,2,37,Yes
CUST_004482,49,Other,UK,2,83.16,227.64,Two year,Credit card,Yes,Yes,No,No internet service,Yes,Yes,No,No,No,3,40,Yes
CUST_004483,32,Other,USA,6,69.23,414.53,Month-to-month,Mailed check,Yes,No,DSL,No,No,No,No,No internet service,No,2,13,Yes
CUST_004484,53,Male,France,63,96.87,6216.25,Two year,Credit card,Yes,No,No,Yes,No internet service,No,Yes,No,Yes,3,0,Yes
CUST_004485,44,Other,France,6,18.25,99.53,Month-to-month,Electronic check,No,No,DSL,Yes,No,No internet service,No,Yes,No,3,14,Yes
CUST_004486,21,Other,Canada,7,80.2,601.1,Month-to-month,Credit card,Yes,No,DSL,No,No,No,No,Yes,No,1,37,Yes
CUST_004487,51,Male,Germany,4,60.46,141.55,Month-to-month,Bank transfer,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,2,37,Yes
CUST_004488,36,Male,Canada,2,27.37,113.37,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,0,16,Yes
CUST_004489,58,Male,USA,5,37.97,268.54,Month-to-month,Credit card,No,Yes,Fiber optic,No,No,No,No internet service,No,Yes,2,12,Yes
CUST_004490,45,Male,USA,20,104.13,2011.19,Two year,Credit card,Yes,Yes,DSL,Yes,No,No,No,No,No,3,36,Yes
CUST_004491,50,Male,USA,12,80.81,826.72,One year,Credit card,Yes,Yes,No,No,No,No,No,Yes,Yes,4,89,Yes
CUST_004492,30,Male,France,16,85.05,1315.68,Two year,Credit card,Yes,Yes,No,No,No,No,No internet service,No,Yes,3,47,Yes
CUST_004493,36,Female,USA,2,88.97,78.13,Two year,Electronic check,Yes,Yes,No,No,No,No,No,Yes,No,4,7,Yes
CUST_004494,38,Female,UK,32,31.08,1054.43,Month-to-month,Electronic check,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,0,98,Yes
CUST_004495,57,Female,UK,30,71.14,2085.41,Month-to-month,Credit card,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,1,28,Yes
CUST_004496,70,Female,USA,1,92.46,164.3,Month-to-month,Credit card,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No internet service,3,3,Yes
CUST_004497,32,Other,Canada,9,54.93,338.03,Month-to-month,Electronic check,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,0,12,Yes
CUST_004498,61,Male,USA,1,99.06,16.23,One year,Electronic check,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,Yes,2,38,Yes
CUST_004499,18,Other,USA,31,49.68,1463.85,Month-to-month,Electronic check,Yes,Yes,No,Yes,No,Yes,No,No,No internet service,1,61,Yes
CUST_004500,27,Male,France,26,68.12,1798.66,Month-to-month,Mailed check,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,0,22,Yes
CUST_004501,30,Male,USA,46,74.94,3239.53,Month-to-month,Credit card,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,1,4,Yes
CUST_004502,24,Other,Germany,5,83.86,391.86,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,0,3,Yes
CUST_004503,21,Female,France,12,57.81,657.23,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,No,No,No,No,0,11,Yes
CUST_004504,51,Other,Canada,4,90.3,397.37,Two year,Credit card,No,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,2,1,Yes
CUST_004505,41,Other,Canada,9,75.7,686.34,Month-to-month,Electronic check,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No internet service,1,16,Yes
CUST_004506,50,Male,USA,14,24.03,240.97,Month-to-month,Credit card,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,0,45,Yes
CUST_004507,55,Male,Germany,1,110.91,0.0,Month-to-month,Mailed check,Yes,No,No,No,Yes,Yes,No internet service,No internet service,Yes,0,18,Yes
CUST_004508,48,Male,USA,25,41.05,949.27,Two year,Bank transfer,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,2,53,No
CUST_004509,54,Female,USA,15,112.98,1567.95,Month-to-month,Electronic check,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No,0,32,Yes
CUST_004510,43,Other,USA,35,61.06,2016.18,Month-to-month,Electronic check,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,Yes,2,6,Yes
CUST_004511,27,Other,USA,6,56.4,264.93,Month-to-month,Mailed check,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,1,7,Yes
CUST_004512,60,Female,Canada,46,74.98,3530.89,Two year,Credit card,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,1,12,Yes
CUST_004513,36,Other,USA,72,47.53,3295.58,Two year,Bank transfer,Yes,Yes,DSL,No,No,No,No,No,No internet service,1,23,No
CUST_004514,30,Other,Germany,50,18.25,727.0,Month-to-month,Electronic check,No,No,No,Yes,No,Yes,Yes,No,No,3,34,Yes
CUST_004515,42,Male,UK,30,62.27,1810.07,One year,Credit card,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,5,Yes
CUST_004516,31,Female,UK,33,74.38,2426.58,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,2,4,Yes
CUST_004517,38,Male,Australia,17,103.44,1724.03,Month-to-month,Credit card,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,0,0,Yes
CUST_004518,50,Female,USA,4,35.22,74.91,Month-to-month,Electronic check,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No,2,3,Yes
